renewable_resource,carrier,installed_capacity_mw,official_connection_bus,response_zone_id,constraint_group_count,mode_id,branch,flow_sign,normalized_positive_relief,relief_mw_per_mw_curtailment,mapping_method
40471-1,wind,6.0,4041,C003-Z001,5,T89510-89515-1::-1,T89510-89515-1,-1,0.10165707577170392,0.08023498278524491,official_model_generator_bus_assignment
40471-1,wind,6.0,4041,C003-Z001,5,T89515-89516-1::-1,T89515-89516-1,-1,0.11031588260541512,0.08023498278511884,official_model_generator_bus_assignment
40471-1,wind,6.0,4041,C003-Z001,5,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.05966342950982245,0.012563396403943147,official_model_generator_bus_assignment
40471-1,wind,6.0,4041,C003-Z001,5,2561-3781-1::+1,2561-3781-1,1,0.9999999999571462,0.012039979995745066,official_model_generator_bus_assignment
40771-1,wind,52.9,4071,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9396317306855643,0.48243551751974006,official_model_generator_bus_assignment
40771-1,wind,52.9,4071,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6112419079183314,0.4824355175195646,official_model_generator_bus_assignment
40771-1,wind,52.9,4071,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.6633054319707642,0.48243551752028163,official_model_generator_bus_assignment
40771-1,wind,52.9,4071,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999765887,0.012039979995979153,official_model_generator_bus_assignment
40772-2,wind,18.06,4071,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9396317306855643,0.48243551751974006,official_model_generator_bus_assignment
40772-2,wind,18.06,4071,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6112419079183314,0.4824355175195646,official_model_generator_bus_assignment
40772-2,wind,18.06,4071,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.6633054319707642,0.48243551752028163,official_model_generator_bus_assignment
40772-2,wind,18.06,4071,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999765887,0.012039979995979153,official_model_generator_bus_assignment
40773-3,wind,14.0,4071,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9396317306855643,0.48243551751974006,official_model_generator_bus_assignment
40773-3,wind,14.0,4071,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6112419079183314,0.4824355175195646,official_model_generator_bus_assignment
40773-3,wind,14.0,4071,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.6633054319707642,0.48243551752028163,official_model_generator_bus_assignment
40773-3,wind,14.0,4071,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999765887,0.012039979995979153,official_model_generator_bus_assignment
40871-1,solar,4.0,4081,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999656053,0.012039979995846913,official_model_generator_bus_assignment
40872-1,solar,4.0,4081,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999656053,0.012039979995846913,official_model_generator_bus_assignment
40971-1,wind,82.0,4091,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.7405799756439374,0.3802362906091549,official_model_generator_bus_assignment
40971-1,wind,82.0,4091,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4817563120695783,0.38023629060895026,official_model_generator_bus_assignment
40971-1,wind,82.0,4091,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.5227906898111411,0.38023629060969216,official_model_generator_bus_assignment
40971-1,wind,82.0,4091,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999779453,0.012039979995995487,official_model_generator_bus_assignment
40972-2,wind,4.25,4091,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.7405799756439374,0.3802362906091549,official_model_generator_bus_assignment
40972-2,wind,4.25,4091,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4817563120695783,0.38023629060895026,official_model_generator_bus_assignment
40972-2,wind,4.25,4091,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.5227906898111411,0.38023629060969216,official_model_generator_bus_assignment
40972-2,wind,4.25,4091,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999779453,0.012039979995995487,official_model_generator_bus_assignment
40973-1,wind,3.6,4091,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.7405799756439374,0.3802362906091549,official_model_generator_bus_assignment
40973-1,wind,3.6,4091,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4817563120695783,0.38023629060895026,official_model_generator_bus_assignment
40973-1,wind,3.6,4091,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.5227906898111411,0.38023629060969216,official_model_generator_bus_assignment
40973-1,wind,3.6,4091,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999779453,0.012039979995995487,official_model_generator_bus_assignment
41271-1,wind,60.0,4121,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999703452,0.01203997999590398,official_model_generator_bus_assignment
42073-1,solar,12.0,4201,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999656347,0.012039979995847267,official_model_generator_bus_assignment
42271-1,solar,4.999,4221,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999599825,0.012039979995779214,official_model_generator_bus_assignment
42272-1,solar,4.0,4221,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999599825,0.012039979995779214,official_model_generator_bus_assignment
42272-2,solar,2.1,4221,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999599825,0.012039979995779214,official_model_generator_bus_assignment
42273-1,solar,4.0,4221,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999599825,0.012039979995779214,official_model_generator_bus_assignment
42273-2,solar,1.35,4221,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999599825,0.012039979995779214,official_model_generator_bus_assignment
42672-2,wind,2.44,4261,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.2538626444179652,0.13310775361405788,official_model_generator_bus_assignment
42672-2,wind,2.44,4261,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6321272384964386,0.13310775361401617,official_model_generator_bus_assignment
42672-2,wind,2.44,4261,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2418416193038843,0.1278572881168972,official_model_generator_bus_assignment
42672-2,wind,2.44,4261,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.07118994015409451,0.04001714392958186,official_model_generator_bus_assignment
42672-2,wind,2.44,4261,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.060744402137909714,0.04020890144621661,official_model_generator_bus_assignment
42672-2,wind,2.44,4261,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999660218,0.012039979995851928,official_model_generator_bus_assignment
42673-4,wind,3.9,4261,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.2538626444179652,0.13310775361405788,official_model_generator_bus_assignment
42673-4,wind,3.9,4261,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6321272384964386,0.13310775361401617,official_model_generator_bus_assignment
42673-4,wind,3.9,4261,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2418416193038843,0.1278572881168972,official_model_generator_bus_assignment
42673-4,wind,3.9,4261,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.07118994015409451,0.04001714392958186,official_model_generator_bus_assignment
42673-4,wind,3.9,4261,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.060744402137909714,0.04020890144621661,official_model_generator_bus_assignment
42673-4,wind,3.9,4261,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999660218,0.012039979995851928,official_model_generator_bus_assignment
42673-5,wind,0.7,4261,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.2538626444179652,0.13310775361405788,official_model_generator_bus_assignment
42673-5,wind,0.7,4261,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6321272384964386,0.13310775361401617,official_model_generator_bus_assignment
42673-5,wind,0.7,4261,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2418416193038843,0.1278572881168972,official_model_generator_bus_assignment
42673-5,wind,0.7,4261,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.07118994015409451,0.04001714392958186,official_model_generator_bus_assignment
42673-5,wind,0.7,4261,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.060744402137909714,0.04020890144621661,official_model_generator_bus_assignment
42673-5,wind,0.7,4261,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999660218,0.012039979995851928,official_model_generator_bus_assignment
42674-5,wind,2.55,4261,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.2538626444179652,0.13310775361405788,official_model_generator_bus_assignment
42674-5,wind,2.55,4261,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6321272384964386,0.13310775361401617,official_model_generator_bus_assignment
42674-5,wind,2.55,4261,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2418416193038843,0.1278572881168972,official_model_generator_bus_assignment
42674-5,wind,2.55,4261,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.07118994015409451,0.04001714392958186,official_model_generator_bus_assignment
42674-5,wind,2.55,4261,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.060744402137909714,0.04020890144621661,official_model_generator_bus_assignment
42674-5,wind,2.55,4261,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999660218,0.012039979995851928,official_model_generator_bus_assignment
42675-1,wind,2.55,4261,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.2538626444179652,0.13310775361405788,official_model_generator_bus_assignment
42675-1,wind,2.55,4261,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6321272384964386,0.13310775361401617,official_model_generator_bus_assignment
42675-1,wind,2.55,4261,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2418416193038843,0.1278572881168972,official_model_generator_bus_assignment
42675-1,wind,2.55,4261,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.07118994015409451,0.04001714392958186,official_model_generator_bus_assignment
42675-1,wind,2.55,4261,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.060744402137909714,0.04020890144621661,official_model_generator_bus_assignment
42675-1,wind,2.55,4261,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999660218,0.012039979995851928,official_model_generator_bus_assignment
42676-1,wind,2.55,4261,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.2538626444179652,0.13310775361405788,official_model_generator_bus_assignment
42676-1,wind,2.55,4261,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6321272384964386,0.13310775361401617,official_model_generator_bus_assignment
42676-1,wind,2.55,4261,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2418416193038843,0.1278572881168972,official_model_generator_bus_assignment
42676-1,wind,2.55,4261,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.07118994015409451,0.04001714392958186,official_model_generator_bus_assignment
42676-1,wind,2.55,4261,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.060744402137909714,0.04020890144621661,official_model_generator_bus_assignment
42676-1,wind,2.55,4261,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999660218,0.012039979995851928,official_model_generator_bus_assignment
42677-1,solar,4.0,4261,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.2538626444179652,0.13310775361405788,official_model_generator_bus_assignment
42677-1,solar,4.0,4261,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6321272384964386,0.13310775361401617,official_model_generator_bus_assignment
42677-1,solar,4.0,4261,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2418416193038843,0.1278572881168972,official_model_generator_bus_assignment
42677-1,solar,4.0,4261,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.07118994015409451,0.04001714392958186,official_model_generator_bus_assignment
42677-1,solar,4.0,4261,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.060744402137909714,0.04020890144621661,official_model_generator_bus_assignment
42677-1,solar,4.0,4261,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999660218,0.012039979995851928,official_model_generator_bus_assignment
43671-DW,wind,9.0,4361,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.33840958410870997,0.1774382349378468,official_model_generator_bus_assignment
43671-DW,wind,9.0,4361,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.8426522002625562,0.17743823493771005,official_model_generator_bus_assignment
43671-DW,wind,9.0,4361,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.31806633770991977,0.16815591748814582,official_model_generator_bus_assignment
43671-DW,wind,9.0,4361,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.06002330486410339,0.033740177680678204,official_model_generator_bus_assignment
43671-DW,wind,9.0,4361,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05962479693848932,0.03946779455343725,official_model_generator_bus_assignment
43671-DW,wind,9.0,4361,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999962387,0.012039979995808164,official_model_generator_bus_assignment
43673-1,solar,4.0,4361,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.33840958410870997,0.1774382349378468,official_model_generator_bus_assignment
43673-1,solar,4.0,4361,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.8426522002625562,0.17743823493771005,official_model_generator_bus_assignment
43673-1,solar,4.0,4361,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.31806633770991977,0.16815591748814582,official_model_generator_bus_assignment
43673-1,solar,4.0,4361,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.06002330486410339,0.033740177680678204,official_model_generator_bus_assignment
43673-1,solar,4.0,4361,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05962479693848932,0.03946779455343725,official_model_generator_bus_assignment
43673-1,solar,4.0,4361,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999962387,0.012039979995808164,official_model_generator_bus_assignment
43771-1,wind,28.0,4371,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.1802268622281783,0.09253395421903442,official_model_generator_bus_assignment
43771-1,wind,28.0,4371,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.11723977333773987,0.09253395421903254,official_model_generator_bus_assignment
43771-1,wind,28.0,4371,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.1272258617911656,0.09253395421898204,official_model_generator_bus_assignment
43771-1,wind,28.0,4371,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999589521,0.012039979995766809,official_model_generator_bus_assignment
43774-2,wind,34.15,4371,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.1802268622281783,0.09253395421903442,official_model_generator_bus_assignment
43774-2,wind,34.15,4371,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.11723977333773987,0.09253395421903254,official_model_generator_bus_assignment
43774-2,wind,34.15,4371,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.1272258617911656,0.09253395421898204,official_model_generator_bus_assignment
43774-2,wind,34.15,4371,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999589521,0.012039979995766809,official_model_generator_bus_assignment
43971-1,wind,50.0,4391,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999661766,0.012039979995853791,official_model_generator_bus_assignment
44736-1,wind,483.0,44731,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999613334,0.012039979995795478,official_model_generator_bus_assignment
44737-1,wind,483.0,44732,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999618392,0.012039979995801569,official_model_generator_bus_assignment
44738-1,wind,483.0,44733,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999615803,0.012039979995798452,official_model_generator_bus_assignment
44806-1,solar,4.0,4481,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999638004,0.012039979995825182,official_model_generator_bus_assignment
44871-1,wind,45.001,4481,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999638004,0.012039979995825182,official_model_generator_bus_assignment
46771-1,wind,90.0,4671,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.07358611935651656,0.037781352432754566,official_model_generator_bus_assignment
46771-1,wind,90.0,4671,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.05194596041505722,0.03778135243287253,official_model_generator_bus_assignment
46771-1,wind,90.0,4671,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.06769810454608419,0.01425526709067268,official_model_generator_bus_assignment
46771-1,wind,90.0,4671,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999657171,0.012039979995848259,official_model_generator_bus_assignment
46870-1,wind,4.99,4681,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.31071058456307316,0.16291482360519619,official_model_generator_bus_assignment
46870-1,wind,4.99,4681,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.7736806816998042,0.16291482360509263,official_model_generator_bus_assignment
46870-1,wind,4.99,4681,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.29382560386212175,0.1553402801273636,official_model_generator_bus_assignment
46870-1,wind,4.99,4681,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05254763773443402,0.029537970924357206,official_model_generator_bus_assignment
46870-1,wind,4.99,4681,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.052715855760372125,0.034894518248932305,official_model_generator_bus_assignment
46870-1,wind,4.99,4681,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999643578,0.012039979995831894,official_model_generator_bus_assignment
46873-1,wind,12.5,4681,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.31071058456307316,0.16291482360519619,official_model_generator_bus_assignment
46873-1,wind,12.5,4681,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.7736806816998042,0.16291482360509263,official_model_generator_bus_assignment
46873-1,wind,12.5,4681,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.29382560386212175,0.1553402801273636,official_model_generator_bus_assignment
46873-1,wind,12.5,4681,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05254763773443402,0.029537970924357206,official_model_generator_bus_assignment
46873-1,wind,12.5,4681,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.052715855760372125,0.034894518248932305,official_model_generator_bus_assignment
46873-1,wind,12.5,4681,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999643578,0.012039979995831894,official_model_generator_bus_assignment
46874-1,wind,15.0,4681,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.31071058456307316,0.16291482360519619,official_model_generator_bus_assignment
46874-1,wind,15.0,4681,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.7736806816998042,0.16291482360509263,official_model_generator_bus_assignment
46874-1,wind,15.0,4681,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.29382560386212175,0.1553402801273636,official_model_generator_bus_assignment
46874-1,wind,15.0,4681,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.05254763773443402,0.029537970924357206,official_model_generator_bus_assignment
46874-1,wind,15.0,4681,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.052715855760372125,0.034894518248932305,official_model_generator_bus_assignment
46874-1,wind,15.0,4681,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999643578,0.012039979995831894,official_model_generator_bus_assignment
47071-1,solar,4.0,4701,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.07361765728798848,0.03779754496626986,official_model_generator_bus_assignment
